id,kode,nama,categoryId,mitra,stok,modal,p1,p2,p3,p4,lokasiItem,lokasiStock,notes
14369,TKDPVERS-VZR,PEDAL VERSNELING VEGA ZR TOKAIDO TK2-B,,,0,24000,38500,26500,28500,29500,,,
14398,TKDPVERS-ZX,PEDAL VERSNELING ZX TOKAIDO/CKD TK2-B,,,0,29500,47500,32500,34500,36500,,,
16675,TKDRADIA-CBR15,RADIATOR CBR150 2015 TOKAIDO,,,0,354000,548000,389500,407500,425000,,,
16678,TKDRADIA-MX,RADIATOR JUPITER MX TOKAIDO,,,0,287000,458000,330000,344500,373000,,,
16684,TKDRADIA-NMAX,RADIATOR N MAX TOKAIDO,,,0,192000,310000,211500,222000,232000,,,
16686,TKDRADIA-PCX150,RADIATOR PCX 150 TOKAIDO,,,0,256000,410000,282000,295000,309000,,,
17826,TKDRGAND0AA-BLADE,RUMAH GANDA BLADE ASSY TOKAIDO TK2-B,,,0,125500,201000,138050,144325,150600,,,
17936,TKDRGANDAA-REVOFI,RUMAH GANDA REVO FI ASSY TOKAIDO TK2-B,,,0,123000,197000,135300,141450,147600,,,
17913,TKDRGANDA-MIOJ,RUMAH GANDA MIO J TOKAIDO,,,0,48750,78000,53625,56062,58500,,,
17867,TKDRGANDA-MXN,RUMAH GANDA JUPITER MX NEW 24T TOKAIDO TK2-B,,,0,130000,208000,143000,149500,156000,,,
17954,TKDRGANDA-SHO,RUMAH GANDA SHOGUN TOKAIDO,,,0,75850,121500,83435,87227,91020,,,
17960,TKDRGANDA-SOULGT,RUMAH GANDA SOUL GT 125 TOKAIDO,,,0,62300,99500,68530,71645,74760,,,
16916,TKDRKAMPRAT-NEX,RANTAI KAMPRAT NEX TOKAIDO,,,0,32000,54000,35500,37000,39000,,,
16920,TKDRKAMPRAT-SCOR,RANTAI KAMPRAT SCORPIO TOKAIDO,,,0,38000,65500,42000,44500,46500,,,
18118,TKDRMHROL-NEX,RUMAH ROLLER NEX ASSY TOKAIDO,,,0,68700,115000,75600,79500,82500,,,
18140,TKDRMHROL-XEON,RUMAH ROLLER XEON ASSY TOKAIDO,,,0,67500,107000,74300,78000,81000,,,
17137,TKDROLLER-BEAT10G,ROLLER BEAT 10G TOKAIDO,,,0,21400,36500,23600,25000,26000,,,
17168,TKDROLLER-BEAT9G,ROLLER BEAT 9G TOKAIDO,,,0,21400,36500,23600,25000,26000,,,
17229,TKDROLLER-MIO9,ROLLER MIO 9G TOKAIDO,,,0,21400,37000,23600,25000,26000,,,
17236,TKDROLLER-MIOJ9,ROLLER MIO J 9GR TOKAIDO,,,0,21400,36500,23600,25000,26000,,,
18198,TKDSENSOR-BEATF1,SENSOR SUHU BEAT FI TOKAIDO,,,0,20200,34500,22500,23500,25000,,,
18203,TKDSENSORS-FUF1,SENSOR SUHU FU FI TOKAIDO,,,0,20200,34500,22500,23500,25000,,,
18228,TKDSENSORS-VAR,SENSOR SUHU VARIO TOKAIDO,,,0,20200,34500,22500,23500,25000,,,
18618,TKDSKEP-A100,SKEP A100 TOKAIDO,,,0,13000,27500,14300,14950,15600,,,
18625,TKDSKEP-BLAD,SKEP BLADE TOKAIDO,,,0,14500,25500,15950,16675,17400,,,
18652,TKDSKEP-GLPRO,SKEP GLPRO TOKAIDO,,,0,14500,26000,15950,16675,17400,,,
18657,TKDSKEP-GRA,SKEP GRAND TKD,,,0,9000,18000,9900,10350,10800,,,
18662,TKDSKEP-JUPZ,SKEP JUPZ TOKAIDO,,,0,8650,17500,10000,10500,11000,,,
18678,TKDSKEP-RXK,SKEP RXK TOKAIDO,,,0,13000,23500,14300,14950,15600,,,
18686,TKDSKEP-SHO125SP,SKEP SHOGUN 125SP TOKAIDO,,,0,14000,24500,15400,16100,16800,,,
18695,TKDSKEP-SUP,SKEP SUPRA TOKAIDO,,,0,9000,18000,9900,10350,10800,,,
18697,TKDSKEP-TIG,SKEP TIGER TOKAIDO,,,0,16500,27000,18150,18975,19800,,,
18698,TKDSKEP-TOR,SKEP TORNADO TOKAIDO,,,0,14500,25500,15950,16675,17400,,,
18706,TKDSKEP-VEGZR,SKEP VEGAZR TOKAIDO,,,0,13000,23500,14300,14950,15600,,,
19107,TKDSPUL-BEA2016,SPUL ASSY BEAT FI 2016 TOKAIDO,,,0,328000,523000,361000,377500,394000,,,
19131,TKDSPUL-BYS,SPUL ASSY BYSON TOKAIDO,,,0,141000,238000,155500,162500,169500,,,
19143,TKDSPUL-CBR,SPUL ASSY CBR 150 TOKAIDO,,,0,142000,233000,156500,164000,171000,,,
19165,TKDSPUL-CRY,SPUL ASSY CRYTON TOKAIDO,,,0,109000,183000,120000,126000,131500,,,
19295,TKDSPUL-MIOJ,SPUL ASSY MIO J TOKAIDO,,,0,127000,203000,139700,146500,153000,,,
19316,TKDSPUL-NMAX,SPUL ASSY N MAX TOKAIDO,,,0,141000,226000,155100,162500,170000,,,
19411,TKDSPUL-SMATIT,SPUL ASSY SMASH TITAN TOKAIDO,,,0,86800,152000,95480,100000,104500,,,
19492,TKDSPUL-TIG,SPUL ASSY TIGER TOKAIDO,,,0,110000,183000,125000,131000,137000,,,
19502,TKDSPUL-V125FI,SPUL ASSY VARIO 125 FI TOKAIDO,,,0,342000,548000,376500,394000,411000,,,
19509,TKDSPUL-V150,SPUL ASSY VARIO 150 TOKAIDO,,,0,176500,283000,194150,202975,211800,,,
19576,TKDSPUL-WIN,SPUL ASSY WIN TOKAIDO,,,0,124500,199500,137000,143500,150000,,,
19778,TKDSSWIT-MPROMONO,SWIT NETRAL MEGAPRO MONO TOKAIDO,,,0,12500,22500,13750,17000,18500,,,
19647,TKDSTICKRB-GL,STICK REM BLK GL PRO TOKAIDO,,,0,4850,9000,5350,5600,6000,,,
19656,TKDSTICKRB-GRA,STICK REM BLK GRAND TOKAIDO,,,0,4650,8500,5200,5400,5700,,,
19670,TKDSTICKRB-MPROMONO,STICK REM BLK MEGAPRO MONO TOKAIDO,,,0,6720,12500,7500,7950,8300,,,
19677,TKDSTICKRB-MXLA,STICK REM BLK MX TOKAIDO,,,0,5120,9500,5750,6000,6350,,,
19674,TKDSTICKRB-MXN,STICK REM BLK MX NEW TOKAIDO,,,0,5120,9500,5800,6000,6500,,,
19693,TKDSTICKRB-RXK,STICK REM BLK RXK TOKAIDO,,,0,5150,9500,5700,6000,6250,,,
19697,TKDSTICKRB-SCOR,STICK REM BLK SCORPIO TOKAIDO,,,0,6385,11500,7100,7500,8000,,,
19728,TKDSTICKRB-SUP,STICK REM SUPRA TOKAIDO,,,0,6700,12000,7400,7800,8100,,,
19723,TKDSTICKRB-VIX,STICK REM BLK VIXION TOKAIDO,,,0,6000,10500,6600,7000,7300,,,
19813,TKDSWITN-SUP,SWIT NETRAL SUPRA TOKAIDO,,,0,13800,24500,15500,16500,17500,,,
19820,TKDSWITN-THU,SWIT NETRAL THUNDER TOKAIDO,,,0,15100,26500,17000,18000,19000,,,
19823,TKDSWITN-TOR,SWIT NETRAL TORNADO TKD,,,0,14500,29000,15950,16675,17400,,,
19831,TKDSWITN-VIX,SWIT NETRAL VIXION TOKAIDO,,,0,9700,22500,11000,12000,13000,,,
18309,TKDTPS-BEATFI,SENSOR TPS/TROTLE BODY BEAT FI TOKAIDO,,TOYAMA,0,70400,121000,78000,82000,85500,,,
18293,TKDTPS-SUP125FI,SENSOR TPS TROTLE BODY SUPRA X 125 FI TOKAIDO,,,0,164000,275000,180500,189000,197000,,,
18294,TKDTPS-VIXI10,SENSOR TPS TROTLE BODY VIXION 2010 TOKAIDO,,,0,164000,272000,181000,190000,198500,,,
20398,TKDVBELTO-M3,VANBELT MIO M3 ONLY TOKAIDO,,,0,29440,49500,32384,33856,35328,,,
14149,TKDVERS-GRA,PEDAL VERSNELING GRAND TOKAIDO,,,0,21400,35500,23750,25000,26000,,,
20481,TKDWATER-V125,WATER PUMP ASSY VARIO 125 TOKAIDO,,,0,108000,172000,119000,125000,130000,,,
11835,TKKUNT-11MM,KUNCI T 11MM TEKIRO TK2-D,,,0,16800,27500,18480,19320,20160,,,
11838,TKKUNT-12MM,KUNCI T 12MM TK TK2-D,,,0,18000,27500,19800,20700,21600,,,
8914,TKNWKGANDAO-BEA,KAMPAS GANDA ONLY BEAT TKNW,,,0,57200,95500,63500,66500,69500,,,
8906,TKNWKGANDAO-BEAPO,KAMPAS GANDA ONLY BEAT POP TKNW,,,0,65000,108000,72000,75500,79000,,,
8994,tknwkgandao-jupz,KAMPAS GANDA ONLY JUPITER Z TKNW,,,0,27000,46500,31000,32500,34000,,,
9059,TKNWKGANDAO-MIO,KAMPAS GANDA ONLY MIO TKNW,,,0,57000,95500,63500,66500,69000,,,
16767,TKRANTAI428-130GOLD,RANTAI GOLD TK 428130,,,0,159500,253000,176000,184000,192500,,,
16768,TKRANTAI428-140GOLD,RANTAI GOLD TK 428-140,,,0,172500,265000,190000,198500,207000,,,
3728,TKRCON-C800,CONRODKIT C-800 TKR TK2-B,,,0,40000,64000,44000,46000,48000,,,
11688,TKRKUNP-10-11MM,KUNCI PAS 10-11MM TEKIRO TK2-D,,,0,21850,35000,24035,25127,26220,,,
11693,TKRKUNP-12-13MM,KUNCI PAS 12-13MM TEKIRO TK2-D,,,0,23750,39500,26125,27312,28500,,,
11694,TKRKUNP-12-14MM,KUNCI PAS 12-14MM TEKIRO TK2-D,,,0,23000,37500,25300,26450,27600,,,
11700,TKRKUNP-14-15MM,KUNCI PAS 14-15MM TEKIRO TK2-D,,,0,27700,45000,30500,32000,33500,,,
11702,TKRKUNP-14-17MM,KUNCI PAS 14-17MM TEKIRO TK2-D,,,0,28500,47000,31350,32775,34200,,,
11716,TKRKUNP-8-9MM,KUNCI PAS 8-9MM TEKIRO TK2-D,,,0,18425,28000,20500,21500,22500,,,
11717,TKRKUNR-10-11MM,KUNCI RING 10-11 MMTEKIRO TK2-D,,,0,30800,46500,34000,35500,37000,,,
11718,TKRKUNR-10-12MM,KUNCI RING 10-12 MMTEKIRO TK2-D,,,0,30000,45500,33000,34500,36000,,,
11751,TKRKUNR-12-13MM,KUNCI RING12-13MMTEKIRO TK2-D,,,0,34000,54000,37400,39100,40800,,,
11754,TKRKUNR-14-15MM,KUNCI RING14-15MMTEKIRO TK2-D,,,0,41000,61500,45100,47150,49200,,,
11755,TKRKUNR-14-17MM,KUNCI RING14-17MMTEKIRO TK2-D,,,0,43500,61500,47850,50025,52200,,,
11757,TKRKUNR-16-17MM,KUNCI RING16-17MMTEKIRO TK2-D,,,0,49000,72500,53900,56350,58800,,,
11758,TKRKUNR-18-19MM,KUNCI RING18-19MMTEKIRO TK2-D,,,0,55800,83500,61380,64170,66960,,,
11760,TKRKUNR-21-23MM,KUNCI RING21-23MMTEKIRO TK2-D,,,0,35200,56500,38720,40480,42240,,,
11719,TKRKUNR-6-7MM,KUNCI RING 6-7MM TEKIRO TK2-D,,,0,19300,33500,21230,22195,23160,,,
11762,TKRKUNR-8-9MM,KUNCI RING8-9MMTEKIRO TK2-D,,,0,26000,39500,28600,29900,31200,,,
11725,TKRKUNRP-12MM,KUNCI RING PAS 12MM TEKIRO TK2-D,,,0,22000,38500,24200,25300,26400,,,
11735,TKRKUNRP-22MM,KUNCI RING PAS 22MM TEKIRO TK2-D,,,0,45600,68500,50160,52440,54720,,,
11739,TKRKUNRP-8MM,KUNCI RING PAS 8MM TEKIRO TK2-D,,,0,17600,27500,19360,20240,21120,,,
11833,TKRKUNT-10MM,KUNCI T 10MM TEKIRO TK2-D,,,0,17500,30000,19250,20500,21000,,,
11837,TKRKUNT-12MM,KUNCI T 12MM TEKIRO TK2-D,,,0,19000,29500,21000,22000,23000,,,
11840,TKRKUNT-13MM,KUNCI T 13MM TEKIRO TK2-D,,,0,18800,29500,20680,21620,22560,,,
11841,TKRKUNT-14MM,KUNCI T 14MM TEKIRO TK2-D,,,0,18800,29500,20680,21620,22560,,,
11842,TKRKUNT-17MM,KUNCI T 17MM TEKIRO TK2-D,,,0,18500,32500,20350,21275,22200,,,
11844,TKRKUNT-7MM,KUNCI T 7MM TEKIRO TK2-D,,,0,18500,29500,20350,21275,22200,,,
11845,TKRKUNT-8MM,KUNCI T 8MM TEKIRO TK2-D,,,0,18500,28500,20350,21275,22200,,,
11846,TKRKUNY-10-12-14MM,KUNCI Y 10-12-14MM TEKIRO TK2-D,,,0,21600,34000,23760,24840,25920,,,
11848,TKRKUNY-12-14-17MM,KUNCI Y 12-14-17MMTEKIRO TK2-D,,,0,21800,35000,23980,25070,26160,,,
11849,TKRKUNY-8-10-12MM,KUNCI Y 8-10-12 TEKIRO TK2-D,,,0,21000,34000,23100,24150,25200,,,
11850,TKRKUNY-8-9-10MM,KUNCI Y 8-9-10 TEKIRO TK2-D,,,0,22200,37500,24420,25530,26640,,,
3202,TKSCOIL-ALFA,COIL ALFA TOKUSHOKU TK2-C,,,0,23000,36500,25300,26500,28000,,,
3208,TKSCOIL-AST,COIL ASTREA TOKUGAWA TK2-C,,,0,26500,42500,29200,30500,32500,,,
3290,TKSCOIL-KAR,COIL KARISMA TOKUSHOKU TK2-C,,,0,27000,44000,29700,31500,32500,,,
3326,TKSCOIL-PROCDI,COIL PRO CDI TOKUSHOKU TK2-C,,,0,27000,43500,29700,31500,32500,,,
7103,TKSKGAS-A100,KABEL GAS A100 TOKUSHOKU TK2-A-1-2,,,0,15600,27500,17160,17940,18720,,,
7226,TKSKGAS-BEATPOP,KABEL GAS BEAT POP ATAS TOKUSHOKU TK2-K-1-7,,,0,30800,52000,33880,35420,36960,,,
7227,TKSKGAS-BEATPOP.,KABEL GAS BEAT POP BAWAH TOKUSHOKU TK2-K-1-7,,,0,30800,52000,33880,35420,36960,,,
7253,TKSKGAS-CBR,KABEL GAS CBR ATAS TOKUSHOKU TK2-A-1-5,,,0,18800,32500,20680,21620,22560,,,
7300,TKSKGAS-FUFI,KABEL GAS FU150 FI TOKUSHOKU TK2-A-1-5,,,0,15400,31000,21000,22000,23000,,,
7371,TKSKGAS-L2SN,KABEL GAS L2SN TOKUSHOKU TK2-A-2-9,,,0,18500,31500,20350,21275,22200,,,
7391,TKSKGAS-MIOJ,KABEL GAS MIO J TOKUSHOKU TK2-B-1-11,,,0,55500,93500,61050,63825,66600,,,
7405,TKSKGAS-MXKING,KABEL GAS MXKING TOKUSHOKU TK2-A-1-11,,,0,30250,51500,33275,34788,36300,,,
7418,TKSKGAS-NEX,KABEL GAS NEX TOKUSHOKU TK2-A-1-5,,,0,23500,32000,25850,27025,28200,,,
7428,TKSKGAS-NINJA,KABEL GAS NINJA TOKUSHOKU TK2-A-1-1,,,0,17500,30000,19250,20125,21000,,,
7431,TKSKGAS-NINRR,KABEL GAS NINJARR TOKUSHOKU TK2-A-1-1,,,0,31500,53000,34650,36500,38000,,,
7435,TKSKGAS-NOUVO,KABEL GAS NOUVO TOKUSHOKU TK2-A-1-11,,,0,18200,31000,20020,20930,21840,,,
7450,TKSKGAS-PULSAR,KABEL GAS PULSAR 180 TOKUSHOKU TK2-A-1-3,,,0,15000,25500,16500,17250,18000,,,
7451,TKSKGAS-R15,KABEL GAS R15 ATAS TOKUSHKU TK2-A-2-10,,,0,14800,25500,16280,17020,17760,,,
7452,TKSKGAS-R15.,KABEL GAS R15 BAWAH TOKUSHOKU TK2-A-2-10,,,0,17500,30000,19250,20125,21000,,,
7455,TKSKGAS-R15N,KABEL GAS R15N ATAS TOKUSHOKU TK2-A-2-10,,,0,13900,24500,15290,15985,16680,,,
7456,TKSKGAS-R15N.,KABEL GAS R15N BAWAH TOKUSHOKU TK2-A-2-10,,,0,11500,19500,12650,13225,13800,,,
7478,TKSKGAS-RGR',KABEL GAS RGR TOKUSHOKU TK2-A-1-2,,,0,16250,28500,17875,18688,19500,,,
7512,TKSKGAS-SCORPN,KABEL GAS SCORPIO N ATAS TOKUSHOKU TK2-A-2-9,,,0,17800,30500,19580,20470,21360,,,
7514,TKSKGAS-SCORPN.,KABEL GAS SCORPIO N BAWAH TOKUSHOKU TK2-A-2-9,,,0,18900,34000,22000,23000,24000,,,
7504,TKSKGAS-SCPY,KABEL GAS SCOOPY LED ATAS TOKUSHOKU TK2-A-1-6,,,0,23600,39500,26000,27500,28500,,,
7505,TKSKGAS-SCPY.,KABEL GAS SCOOPY LED BAWAH TOKUSHOKU TK2-A-1-6,,,0,25200,42500,28000,29500,31000,,,
7522,TKSKGAS-SHO125FI,KABEL GAS SHO125 FI TOKUSHOKU TK2-A-2-7,,,0,11500,19500,12650,13225,13800,,,
7540,TKSKGAS-SKYDR,KABEL GAS SKYDRIVE TOKUSHOKU TK2-A-2-3,,,0,32100,38500,35310,36915,38520,,,
7561,TKSKGAS-SMASHTTN,KABEL GAS SMASH TITAN TOKUSHOKU TK2-A-2-5,,,0,19400,33500,21340,22310,23280,,,
7577,TKSKGAS-SPR125,KABEL GAS SUPRA 125 FI ATAS TOKUSHOKU TK2-A-1-10,,,0,10800,18500,11880,12420,12960,,,
7578,TKSKGAS-SPR125FI,KABEL GAS SUPRA 125 FI BAWAH TOKUSHOKU TK2-A-1-10,,,0,12500,21500,13750,14375,15000,,,
7580,TKSKGAS-SPR125N,KABEL GAS SUPRA 125N TOKUSHOKU TK2-A-1-10,,,0,11900,21000,13090,13685,14280,,,
7600,TKSKGAS-SUPHLMIN,KABEL GAS SURRA HELM IN TOKUSHOKU TK2-A-1-10,,,0,11000,19500,12100,12650,13200,,,
7627,TKSKGAS-TGR,KABEL GAS TIGER ATAS TOKUSHOKU TK2-A-1-4,,,0,13500,23500,14850,15525,16200,,,
7622,TKSKGAS-THUN,KABEL GAS THUNDER TOKUSHOKU TK2-A-2-6,,,0,12300,21500,13530,14145,14760,,,
7666,TKSKGAS-VGZR,KABEL GAS VEGA ZR TOKUSHOKU TK2-A-1-11,,,0,11500,19500,12650,13225,13800,,,
7696,TKSKGAS-VIX,KABEL GAS VIXION TOKUSHOKU TK2-A-2-10,,,0,12500,21500,13750,14375,15000,,,
7703,TKSKGAS-WIN,KABEL GAS WIN TOKUSHOKU TK2-A-1-3,,,0,11100,19000,12210,12765,13320,,,
7711,TKSKGAS-XEON,KABEL GAS XEON TOKUSHOKU TK2-A-2-11,,,0,55000,93500,60500,63250,66000,,,
7757,TKSKJOKM-SOUL,KABEL JOK MIO SOUL GT TOKUSHOKU,,,0,17000,28500,19000,20000,21000,,,
7758,TKSKJOKN-NMAX,KABEL JOK N MAX TOKUSHOKU,,,0,15600,27000,17500,18000,19000,,,
7759,TKSKJOKS-SKYDRIVE,KABEL JOK SKYDRIVE TOKUSHOKU,,,0,9600,17000,11000,11500,12000,,,
7760,TKSKJOK-V150,KABEL JOK VARIO 150 TOKUSHOKU,,,0,12100,22000,13500,14000,15000,,,
8226,TKSKRPM-NIN,KABEL RPM NINJA TOKUSHOKU,,,0,13500,23500,15000,16000,17000,,,
11498,TKSKUNCIO-SHO,KUNCI KONTAK ONLY SHOGUN TOKAIDO,,,0,51900,81500,57500,60000,62500,,,
16520,TKSPLSRS-AST,PULSER SPUL ASTREA DOUBLE TOKUSHOKU,,,0,15500,27000,17050,17825,18600,,,
16560,TKSPLSRS-KAR,PULSER SPUL KARISMA TOKUSHOKU,,,0,15500,23500,17050,17825,18600,,,
290,TKYAPUNGJ-JUPZ,APUNG TANGKI JUPITER Z TAKAYAMA,,NTC,0,32800,56000,36000,38000,39500,,,
277,TKYAPUNG-VAR,APUNG TANGKI JUP Z TAKAYAMA,,,0,35800,59500,39500,41500,43500,,,
523,TKYASSHOCK-BEA20,AS SHOCK DPN BEAT 2020 TAKAYAMA,,,0,98400,167500,108700,113500,119000,,,
537,TKYASSHOCK-BEATF1,AS SHOCK DPN BEAT FI TAKAYAMA,,,0,97200,163000,107000,112000,117000,,,
573,TKYASSHOCK-CBR150,AS SHOCK DPN CBR 150  K46 TAKAYAMA,,,0,173000,293000,190500,199000,208000,,,
654,TKYASSHOCKJ-JUP,AS SHOCK DPN JUPITER Z TAKAYAMA,,,0,94100,160000,103600,109000,113500,,,
718,TKYASSHOCKM-MIO,AS SHOCK DPN MIO OLD TAKAYAMA,,,0,94100,160000,103600,109000,113500,,,
716,TKYASSHOCKM-MION,AS SHOCK DPN MIO NEW TAKAYAMA,,,0,94100,160000,103600,109000,113500,,,
801,TKYASSHOCKR-RXK,AS SHOCK DPN RXK TAKAYAMA,,,0,161800,275500,178000,187000,195000,,,
809,TKYASSHOCK-SCOF1ESP,AS SHOCK DPN SCOPY F1 ESP K93 2020TAKAYAMA,,,0,97000,161000,108000,113500,118500,,,
836,TKYASSHOCKS-SHON,AS SHOCK DPN SHOGUN NEW/F1 TAKAYAMA,,,0,99100,168500,109100,115000,119500,,,
869,TKYASSHOCKS-SMASTRO,AS SHOCK DPN SMASH TROMOL TAKAYAMA,,,0,100600,171500,110600,116000,121000,,,
888,TKYASSHOCKS-SUP,AS SHOCK DPN SUPRA TAKAYAMA,,,0,98800,168500,108700,114000,119000,,,
927,TKYASSHOCK-VAR,AS SHOCK DPN VARIO BEAT TAKAYAMA,,,0,98500,167000,108400,113500,118500,,,
2283,TKYCARB-JUPROB,CARBURATOR JUPITER ROBOT TAKAYAMA TK2,,,0,149600,241000,164500,172000,180000,,,
2296,TKYCARB-JUPZ,CARBURATOR JUPITER Z TAKAYAMA,,NTC,0,147000,235500,162000,169000,176500,,,
2458,TKYCARB-SMASH,CARBURATOR SMASH NEW 06 TAKAYAMA TK2,,,0,166500,283500,183200,192000,200000,,,
2457,TKYCARB-SMASHN,CARBURATOR SMASH NEW 02 TAKAYAMA TK2,,,0,154700,247500,170500,178000,186000,,,
4624,TKYCDI-BEAF1K25,ECCU CDI BEAT FI TAKAYAMA,,,0,192000,307000,211500,222000,232000,,,
2806,TKYCDI-BLITZ-KRN,CDI CS1/BLITZ/KIRANA TAKAYAMA TK1L1/1,,,0,82100,139500,90500,94500,98500,,,
2791,TKYCDI-BYSON,CDI BYSON TAKAYAMA TK1L3/3,,NTC,0,127100,215500,139900,147000,153000,,,
2800,TKYCDI-CRYP,CDI CRYPTON TAKAYAMA TK1L4,,,0,37500,64500,41500,43500,45500,,,
2842,TKYCDI-FIDBL,CDI FI DOUBLE TAKAYAMA TK1L4/4,,NTC,0,19000,33500,20900,23000,23500,,,
2878,TKYCDI-JUPZ,CDI JUP Z/MIO TAKAYAMA TK1L5/5,,,0,76000,128500,84500,88000,92000,,,
2897,TKYCDI-KAR,CDI KARISMA/SUPRA 125 TAKAYAMA TK1L7,,,0,71500,124000,80000,84500,87000,,,
4636,TKYCDI-MIOJ,ECCU CDI MIO J TAKAYAMA,,,0,357500,537000,393500,412000,430000,,,
2926,TKYCDI-MIO-JUPZ,CDI MIO/JUP Z TAKAYAMA TK1L5/5,,,0,73000,128000,82000,86000,90000,,,
4641,TKYCDI-MIOM3,ECCU CDI MIO M3 TAKAYAMA,,NATRACO,0,330000,478500,363500,380000,398000,,,
2921,TKYCDI-MION-VGZR,CDI MIO NEW/VEGA ZR TAKAYAMA TK1L5,,,0,78000,129500,86500,90500,94500,,,
2910,TKYCDI-MPROMONO,CDI MEGAPRO MONO TAKAYAMA,,,0,83700,142000,92500,96500,101000,,,
2933,TKYCDI-MX,CDI MX TAKAYAMA,,,0,116000,195000,128000,134500,140000,,,
2943,TKYCDI-NEO,CDI NEOT/SHOGUN TAKAYAMA TK1L6/6,,NTC,0,58100,98500,65400,69000,72000,,,
2953,TKYCDI-RC,CDI RC 110 TAKAYAMA,,,0,13600,23500,15000,16000,17000,,,
3020,TKYCDI-SCO,CDI SCORPIO TAKAYAMA,,,0,76200,128000,84500,88000,92500,,,
3029,TKYCDI-SHG125SP,CDI SHOGUN 125 SP TAKAYAMA,,,0,73500,125000,81000,85000,89000,,,
3043,TKYCDI-SHO,CDI SHOGUN/NEOT TAKAYAMA TK1L6/6,,,0,59150,99500,65500,69000,72000,,,
3024,TKYCDI-SHO125FL,CDI SHOGUN 125 FL TAKAYAMA,,,0,75900,128000,84000,87500,91500,,,
3054,TKYCDI-SMASH,CDI SMASH TAKAYAMA TK1L2/2,,,0,67000,118000,76000,80000,84000,,,
3061,TKYCDI-SPIN,CDI SPIN 125 LOKAL TAKAYAMA,,,0,79300,134500,87300,91500,96500,,,
3068,TKYCDI-SPIN.,CDI SPIN/SKY WAVE TAKAYAMA TK1L1/1,,,0,79100,132000,88000,91500,95500,,,
3087,TKYCDI-THU08,CDI THUNDER N 08 TAKAYAMA,,,0,82500,132000,91000,95000,99500,,,
3107,TKYCDI-VAR,CDI VARIO/TECHNO TAKAYAMA TK1L6,,,0,130000,221500,143500,153000,159000,,,
3126,TKYCDI-VEGASOCKET,CDI VEGA SOKET TAKAYAMA TK1L5/5,,,0,69700,111000,76700,80500,84000,,,
3135,TKYCDI-VGZR,CDI VEGA ZR/MIO NEW TAKAYAMA TK1L5,,NTC,0,79900,135500,88150,92500,96500,,,
3141,TKYCDI-XEON,CDI XEON TAKAYAMA,,,0,128000,217000,141500,148500,155000,,,
3567,TKYCOMST-KLX,COMSTIR KLX TAKAYAMA,,,0,23600,49000,26200,29000,30000,,,
3647,TKYCOMST-XEON,COMSTIR XEON/NMAX TAKAYAMA,,,0,23600,42500,26200,27500,29000,,,
4168,TKYCRGP-BEAT,CORONG PULLY ASSY BEAT TAKAYAMA TK2-C,,,0,20000,33000,22000,23000,24000,,,
4469,TKYDDKGR-GRA,DUDUKAN GIR BLK GRAND TAKAYAMA,,,0,41100,63500,46000,48000,50000,,,
4480,TKYDDKGR-KAR,DUDUKAN GIR BLK KARISMA TAKAYAMA,,,0,51500,82500,57000,59500,62000,,,
4793,TKYFPUMP-BEATFI,FULL PUMP ASSY BEAT FI TAKAYAMA,,,0,273000,435000,301000,314000,328000,,,
6639,TKYHOLD-MIOSOU,HOLDER KIRI MIO SOUL TAKAYAMA,,,0,33300,56500,37000,39000,40500,,,
6718,TKYHOLD-SCOOESP,HOLDER KIRI SCOOPY ESP 21 TAKAYAMA,,,0,84400,136000,93000,97000,101500,,,
6806,TKYHOLD-V150KR,HOLDER KIRI VARIO 150 KIRI TAKAYAMA,,,0,82700,133000,91000,95500,99500,,,
6418,TKYHOLD-VZR,HOLDER KANAN VEGA ZR TAKAYAMA TK2-B,,,0,18500,31000,20300,22000,23000,,,
7056,TKYKCUKS-SMASH,KABEL CUK SMASH TAKAYAMA,,,0,11100,18000,12200,12500,13500,,,
8663,TKYKGANDAA-GENIO,KAMPAS GANDA ASSY GENIO TAKAYAMA,,,0,110000,185000,121000,127000,133000,,,
8734,TKYKGANDAA-MIO,KAMPAS GANDA ASSY MIO TAKAYAMA,,,0,98900,168000,109000,114000,119500,,,
8738,TKYKGANDAA-MIOJ,KAMPAS GANDA ASSY MIOJ TAKAYAMA,,,0,131000,210000,144500,151000,157500,,,
8836,TKYKGANDAA-VAR,KAMPAS GANDA ASSY VARIO TAKAYAMA,,,0,160000,253000,176000,184000,192000,,,
8893,TKYKGANDAO-BEAF1,KAMPAS GANDA ONLY BEAT FI TAKAYAMA,,,0,84500,144000,93000,97500,102000,,,
8905,TKYKGANDAO-BEAPOP,KAMPAS GANDA ONLY BEAT POP TAKAYAMA,,,0,86300,145000,95000,99500,104000,,,
8886,TKYKGANDAO-BEASTRE,KAMPAS GANDA ONLY BEAT ESP/SCOPY ESPk16 TAKAYAMA,,,0,85900,147000,95000,99500,104000,,,
8955,TKYKGANDAO-GENI,KAMPAS GANDA ONLY GENIO TAKAYAMA,,,0,85500,137000,94500,98500,103000,,,
9058,TKYKGANDAO-MIO,KAMPAS GANDA ONLY MIO TAKAYAMA,,,0,78900,133000,88000,91000,95000,,,
9040,TKYKGANDAO-MIOJ,KAMPAS GANDA ONLY MIO J TAKAYAMA,,,0,106700,171000,117500,123000,128500,,,
